CHR	Dmr.Start	Dmr.End	Delta.beta	meth.Pvalue	Meth.Status	Gene.Symbol	Expression.FC	Expression.Pvalue	Expression.Status
11	1471476	1471840	0.276306440985193	5.98832489454471e-99	Hypomethylation	BRSK2	5.51	2.34587010308993e-08	Overexpression
11	2457597	2460035	0.234450668447737	1.15925009227898e-58	Hypomethylation	KCNQ1OT1	1.66	7.36154578172967e-11	Overexpression
11	10673643	10674198	-0.223476635336395	9.82708061490347e-75	Hypermethylation	MRVI1	0.42	3.09725641489257e-10	lowexpression
11	17590938	17592757	0.273256346091449	6.59106038790769e-34	Hypomethylation	USH1C	5.9	9.99762302638511e-09	Overexpression
11	59634171	59634381	0.300252272176848	4.18127364635532e-81	Hypomethylation	TCN1	38.19	1.00468900143685e-15	Overexpression
11	61159589	61159709	0.273622210994882	1.76543633309033e-98	Hypomethylation	TMEM216	1.88	3.71941985341608e-41	Overexpression
11	61301870	61302502	0.232777358468682	2.92485668221715e-55	Hypomethylation	SYT7	4.59	2.55678354661865e-33	Overexpression
11	64739238	64739456	-0.306923065193444	7.82143984900533e-126	Hypermethylation	BATF2	0.58	9.08563566902292e-08	lowexpression
11	65360270	65360628	0.24052975849745	5.37893842872075e-82	Hypomethylation	KCNK7	3.9	3.88668689722102e-15	Overexpression
11	65560104	65560951	0.218549593982205	2.88438168629831e-59	Hypomethylation	OVOL1	13.18	7.63067159458303e-64	Overexpression
11	86383188	86383821	-0.304710606170543	4.20343789620837e-270	Hypermethylation	ME3	0.5	1.68039803933084e-15	lowexpression
11	105007374	105011376	0.301986329948884	1.13249022751897e-55	Hypomethylation	CARD18	898.56	4.70161105610984e-10	Overexpression
11	128812723	128813017	0.244562278315856	4.81083125655012e-122	Hypomethylation	TP53AIP1	20.41	1.73533401720682e-29	Overexpression
12	739784	740416	-0.29822380401136	7.28885932537012e-51	Hypermethylation	NINJ2	0.23	8.33415158814683e-25	lowexpression
12	2943962	2944598	-0.208611570318276	2.07977604675226e-41	Hypermethylation	NRIP2	0.6	6.19969151004015e-10	lowexpression
12	6184039	6184671	-0.22935153579682	5.00297170390661e-37	Hypermethylation	VWF	0.11	5.90838455958742e-12	lowexpression
12	6421414	6421534	0.294183427160081	9.26232039437031e-92	Hypomethylation	PLEKHG6	9.05	1.60590982245526e-96	Overexpression
12	8974993	8975625	0.317085787819801	2.53235084946095e-89	Hypomethylation	A2ML1	222.85	7.72084128797e-30	Overexpression
12	16761905	16764364	-0.2569331264155	1.71848633782485e-83	Hypermethylation	LMO3	0.13	7.18950835417712e-22	lowexpression
12	21926131	21926840	-0.409144517990394	1.28310364556403e-154	Hypermethylation	KCNJ8	0.28	5.50093347474499e-15	lowexpression
12	50616246	50616878	0.274635956438123	4.77562625261653e-89	Hypomethylation	LIMA1	1.73	1.11270723182313e-39	Overexpression
12	53442537	53445285	-0.213237011523162	5.989940228606e-86	Hypermethylation	TENC1	0.17	6.37562909313511e-28	lowexpression
12	54088778	54089128	-0.252292817202624	1.79872681511723e-33	Hypermethylation	CALCOCO1	0.32	2.04018827240047e-28	lowexpression
12	54131930	54132337	-0.290120733798788	3.31834576493407e-59	Hypermethylation	CALCOCO1	0.32	2.04018827240047e-28	lowexpression
12	56323633	56323821	0.33280772311129	2.74380149011341e-101	Hypomethylation	DGKA	3.9	1.05967910990438e-70	Overexpression
12	56732520	56732924	0.2306148076235	8.00685162369438e-97	Hypomethylation	IL23A	8.19	4.0451252471752e-26	Overexpression
12	105955513	105957362	0.282066700847032	1.02852099341149e-82	Hypomethylation	C12orf75	2.44	1.5966787377789e-21	Overexpression
12	110778198	110778981	0.212877817993835	2.02088313673126e-37	Hypomethylation	ATP2A2	2.02	8.262043551329e-56	Overexpression
12	114337360	114338243	0.346103199902935	2.68453733685755e-70	Hypomethylation	RBM19	2.24	3.46296572535414e-42	Overexpression
12	114841530	114842094	-0.249650377406126	2.72040522768663e-108	Hypermethylation	TBX5	0.22	2.3600851458694e-17	lowexpression
12	124787250	124787579	0.267264053029067	1.29729282900942e-51	Hypomethylation	FAM101A	3.36	9.46861556877096e-16	Overexpression
12	124990696	124991340	-0.288998666111147	4.69563026070092e-69	Hypermethylation	NCOR2	0.68	2.36154712942746e-11	lowexpression
12	130922685	130923476	0.222644316037482	1.17020931216319e-33	Hypomethylation	RIMBP2	4.99	2.69369129418882e-08	Overexpression
12	130957031	130959329	0.224145290661593	3.14761618774509e-115	Hypomethylation	RIMBP2	4.99	2.69369129418882e-08	Overexpression
12	131060391	131062258	0.229724607298212	2.59894499391214e-34	Hypomethylation	RIMBP2	4.99	2.69369129418882e-08	Overexpression
12	132652303	132652676	0.302743481941589	4.77312901874095e-144	Hypomethylation	NOC4L	1.64	2.00251373932402e-36	Overexpression
12	132906764	132910108	0.279304851859678	6.19549068716338e-146	Hypomethylation	LOC100130238	6.67	1.03853930834722e-08	Overexpression
12	132928639	132929081	0.227599467373945	2.63387937258832e-50	Hypomethylation	LOC100130238	6.67	1.03853930834722e-08	Overexpression
12	133010630	133010794	0.225363404263127	1.93011746797448e-79	Hypomethylation	FBRSL1	1.53	8.76839678754289e-22	Overexpression
13	29328095	29330110	-0.200988300368327	5.82735119784208e-94	Hypermethylation	SLC46A3	0.41	1.48589397043852e-29	lowexpression
13	36045146	36045359	-0.266487568839646	5.53709081825402e-70	Hypermethylation	NBEA	0.53	1.15358289387874e-07	lowexpression
13	98823635	98827571	-0.224403888652957	1.53755978206129e-71	Hypermethylation	FARP1	0.56	2.49211245021508e-19	lowexpression
13	110318678	110320491	-0.299805239305532	2.26471158042796e-36	Hypermethylation	IRS2	0.7	7.88968997793093e-07	lowexpression
14	88601049	88603565	0.249968056002397	3.17580592904474e-51	Hypomethylation	KCNK10	11.01	1.26357190225423e-08	Overexpression
14	88620540	88622463	0.292961541467331	1.71004603319209e-92	Hypomethylation	KCNK10	11.01	1.26357190225423e-08	Overexpression
14	88628349	88631655	0.280724542852664	1.7567072309043e-113	Hypomethylation	KCNK10	11.01	1.26357190225423e-08	Overexpression
14	91689178	91693191	-0.203750102609701	3.60891818528091e-98	Hypermethylation	C14orf159	0.62	3.71143774781656e-30	lowexpression
14	101922999	101923522	-0.303160536350557	1.8201035704449e-86	Hypermethylation	DIO3OS	0.43	7.71692837746111e-09	lowexpression
14	105211610	105215612	0.22877315418147	2.84639079295023e-36	Hypomethylation	ADSSL1	2.53	1.45696493169594e-35	Overexpression
15	23810133	23810343	0.271581474054381	6.17373058511192e-56	Hypomethylation	MKRN3	36.45	4.42801700446266e-52	Overexpression
15	32156994	32159500	0.212713640707923	1.82007936078318e-41	Hypomethylation	CHRNA7	3.89	5.50464461752108e-14	Overexpression
15	65197801	65198005	-0.307583116534018	3.39375545837216e-62	Hypermethylation	ANKDD1A	0.67	5.7589593906554e-09	lowexpression
15	66998282	66999642	-0.212686847116162	1.83610292983404e-99	Hypermethylation	SMAD6	0.12	1.29766160284459e-11	lowexpression
15	86232898	86233552	-0.362397952165201	1.0211454046484e-70	Hypermethylation	AKAP13	0.32	1.82162685613851e-19	lowexpression
16	1424411	1424721	0.259615819265054	1.48467094331436e-42	Hypomethylation	UNKL	1.53	1.55237317357579e-14	Overexpression
16	2761803	2763463	0.248600938299324	5.56052262866784e-62	Hypomethylation	PRSS27	6.2	7.94816366596919e-24	Overexpression
16	3493381	3493482	-0.218304652254593	1.24639116382193e-32	Hypermethylation	ZNF597	0.4	4.12162189783653e-24	lowexpression
16	4714331	4715131	-0.225431063652085	3.00181916179882e-50	Hypermethylation	MGRN1	0.55	5.88039855161201e-20	lowexpression
16	22326064	22326696	0.312916168869485	7.32708305515772e-62	Hypomethylation	POLR3E	1.49	5.19106147337561e-28	Overexpression
16	30040775	30041154	0.225256117957677	4.83081954350092e-37	Hypomethylation	FAM57B	10.51	9.25404053895083e-07	Overexpression
16	50424445	50426298	0.210529208699259	4.75207042623142e-20	Hypomethylation	BRD7	1.2	4.53349067168663e-14	Overexpression
16	66613264	66613282	-0.418000821732162	2.1204558642269e-111	Hypermethylation	CMTM2	0.19	3.44965574901891e-07	lowexpression
16	76269141	76269453	0.229170293491827	2.80460087138581e-61	Hypomethylation	CNTNAP4	21.36	4.86994606000202e-11	Overexpression
16	76342061	76342994	0.276115417896291	3.42400865886821e-55	Hypomethylation	CNTNAP4	21.36	4.86994606000202e-11	Overexpression
16	81563845	81564869	0.335791199013263	2.93413109140922e-132	Hypomethylation	CMIP	1.35	8.33773489100864e-13	Overexpression
16	81579084	81579716	0.202612503713103	6.07573006547143e-31	Hypomethylation	CMIP	1.35	8.33773489100864e-13	Overexpression
16	86546606	86547723	-0.277109958217814	1.37350872048342e-162	Hypermethylation	FOXF1	0.14	1.18752179434695e-18	lowexpression
16	87681392	87683216	0.219610490541194	3.9151593640561e-92	Hypomethylation	JPH3	11.19	4.90909021047607e-12	Overexpression
16	87719123	87719279	0.207127674519358	1.88878572720945e-50	Hypomethylation	JPH3	11.19	4.90909021047607e-12	Overexpression
16	88130782	88134090	0.242946723406892	5.10600589120287e-97	Hypomethylation	BANP	1.46	1.39031825661006e-23	Overexpression
16	88236508	88236820	0.239881470808601	8.77487516898822e-47	Hypomethylation	BANP	1.46	1.39031825661006e-23	Overexpression
16	88602108	88605541	0.221545224814124	5.23321658407315e-53	Hypomethylation	ZC3H18	1.27	1.05803405006474e-12	Overexpression
17	1548898	1549126	-0.30071070095789	5.50807075963568e-133	Hypermethylation	SCARF1	0.21	2.62473042545403e-24	lowexpression
17	36105310	36105364	-0.296074867952492	2.71975552793084e-44	Hypermethylation	HNF1B	0.08	5.39651188082289e-22	lowexpression
17	40715180	40715286	0.344172701150647	1.08311663272927e-195	Hypomethylation	COASY	1.87	4.18068708621985e-68	Overexpression
17	45943455	45945348	0.237546895471946	7.99357423783085e-44	Hypomethylation	SP6	2.17	6.89795897700283e-07	Overexpression
17	48796441	48796595	0.212519789137474	3.48961373725074e-76	Hypomethylation	LUC7L3	1.43	9.99736787674054e-10	Overexpression
17	59539356	59539512	-0.213522571984967	1.35406246594317e-26	Hypermethylation	TBX4	0.11	4.61017718480644e-19	lowexpression
17	59554356	59555122	-0.271739678388297	2.0525346255356e-96	Hypermethylation	TBX4	0.11	4.61017718480644e-19	lowexpression
17	73996226	73996436	0.224959259640992	3.73410563788602e-39	Hypomethylation	CDK3	1.84	1.24619486904896e-16	Overexpression
17	79004806	79006307	-0.292874125908119	7.91230068957615e-304	Hypermethylation	FLJ90757	0.41	1.33706207209929e-20	lowexpression
18	11148767	11148785	-0.223137079691288	1.42459363645848e-32	Hypermethylation	FAM38B	0.22	3.48671541928506e-13	lowexpression
18	19752214	19752555	-0.309817755935214	1.4127131841056e-170	Hypermethylation	GATA6	0.17	1.60953061414289e-26	lowexpression
18	61143092	61144540	0.234566407215914	6.1996291586771e-112	Hypomethylation	SERPINB5	142.72	7.28173354448882e-103	Overexpression
19	6333386	6333794	0.225186098567059	3.15341168730001e-91	Hypomethylation	ACER1	3.86	9.46872931345382e-07	Overexpression
19	10403784	10404014	-0.207832380168748	1.20153282434121e-44	Hypermethylation	ICAM5	0.41	2.1466825753302e-09	lowexpression
19	12886920	12887046	0.21772159799861	2.88293622775136e-30	Hypomethylation	HOOK2	1.8	1.012507850118e-25	Overexpression
19	16394492	16394656	-0.276740089889606	4.50196398232179e-61	Hypermethylation	KLF2	0.12	2.10906527856242e-15	lowexpression
19	16999554	16999674	-0.234731945470635	3.60562102183178e-49	Hypermethylation	F2RL3	0.17	1.17278001217857e-06	lowexpression
19	35606531	35606933	0.205655423336167	2.59081807085394e-77	Hypomethylation	FXYD3	4.01	7.83101922013469e-33	Overexpression
19	35980908	35981556	0.234145973324856	4.23426143059573e-142	Hypomethylation	KRTDAP	210.45	2.82533875779876e-08	Overexpression
19	36246325	36246478	-0.213281060236536	4.71553754736593e-24	Hypermethylation	HSPB6	0.08	1.36240310905573e-20	lowexpression
19	38183244	38183271	-0.391435222957685	1.95843057439719e-70	Hypermethylation	ZNF781	0.29	4.66475824692589e-13	lowexpression
19	39279230	39279418	0.228858570092189	3.51676451895608e-55	Hypomethylation	LGALS7B	241.82	1.02375888421264e-21	Overexpression
19	44285869	44286079	0.203346198561779	3.69383009303128e-43	Hypomethylation	KCNN4	2.79	2.34672102932644e-12	Overexpression
19	52452286	52452450	-0.351914167307326	7.15702583254066e-65	Hypermethylation	ZNF350	0.77	3.52492746365523e-08	lowexpression
19	52956562	52956682	-0.259083412133688	4.23456893250516e-65	Hypermethylation	ZNF578	0.46	2.3668864347357e-16	lowexpression
19	55314867	55315284	0.205358689775816	5.06065314661594e-110	Hypomethylation	KIR2DL4	1.99	4.30285230316275e-07	Overexpression
19	57018978	57019032	-0.233494410615497	2.40033642716626e-25	Hypermethylation	ZNF471	0.51	2.30423291587351e-17	lowexpression
19	58715994	58716276	-0.261035637619294	2.66613041728847e-160	Hypermethylation	ZNF274	0.76	7.99234778305116e-09	lowexpression
21	42880530	42880584	-0.250958191817315	3.4101012949957e-33	Hypermethylation	TMPRSS2	0.15	1.41918512326283e-18	lowexpression
22	22874389	22874791	0.213701114680229	1.31715741826165e-31	Hypomethylation	ZNF280A	142.86	1.93360873986405e-32	Overexpression
22	42827809	42828467	-0.238750460146367	5.42853441546751e-108	Hypermethylation	NFAM1	0.31	1.58104209500375e-14	lowexpression
22	48899054	48900976	0.245912234753886	1.32582529304263e-83	Hypomethylation	FAM19A5	1.55	5.88393599958196e-07	Overexpression
