	Estimate	Std. Error	t value	Pr(>|t|)	idx	beta	pval	cilb	ciub	i2	tau2	Symbol	coef	exp(coef)	se(coef)	z	Pr(>|z|)
ENSG00000182481.7	0.129257857836739	0.00978194748309927	13.2139186046607	4.18329961582686e-35	14562	1.22268534884771	1.20203197558741e-11	0.869229470751349	1.57614122694407	98.3421742950515	0.687455056472659	KPNA2	0.576786332574256	1.78030791014964	0.152177693708422	3.7902160199602	0.000150516326922462
ENSG00000012048.18	0.0975703821629732	0.01110719371869	8.78443148054511	1.70447295326034e-17	14598	1.04460873691372	7.4982066498184e-11	0.730124971132387	1.35909250269505	97.9721318470315	0.537054579472757	BRCA1	0.386324277697857	1.47156178812022	0.149791837585513	2.57907429353293	0.00990654782772323
ENSG00000165304.6	0.10153751187863	0.00591321044858664	17.1713002203226	6.72647798189892e-54	14955	3.00237362688148	7.52938681195864e-19	2.33871144728049	3.66603580648247	98.2395150281125	2.42490489416229	MELK	0.424235339248249	1.52842124896965	0.151091719820799	2.80780005516788	0.0049881186433787
ENSG00000105821.13	0.195219578994327	0.020079895186386	9.72214133501473	8.02088025071444e-21	15096	0.541192291455369	6.83712289334569e-16	0.409807948881398	0.67257663402934	96.2418107604936	0.0918865769535499	DNAJC2	0.412203290480748	1.51014140249775	0.150111380395192	2.74598294543396	0.00603298997150918
ENSG00000111206.11	0.10299162446251	0.0063748590313623	16.1559061864464	6.94135611614643e-49	15159	2.62576537454203	3.71637308541796e-18	2.03334966585873	3.21818108322534	98.4477696235964	1.95278535595669	FOXM1	0.476358819298174	1.61020068339226	0.151103425905884	3.15253487101528	0.0016185948784975
ENSG00000087586.16	0.110822837221249	0.00787686298848106	14.0694128339307	5.60590485350821e-39	15164	1.96705226751278	2.70879158156758e-18	1.52507784368337	2.40902669134219	98.5250197485053	1.07837531156325	AURKA	0.411208736836769	1.50864023248376	0.149925568617835	2.74275255800398	0.00609265772102859
ENSG00000176890.14	0.134178474044907	0.0102282690164979	13.1183950899689	1.1119473799419e-34	15269	1.50680816633609	3.13595511172031e-15	1.13228061273345	1.88133571993872	97.2063693482218	0.760369502993725	TYMS	0.478336230471447	1.61338786235793	0.150681633461018	3.17448264585739	0.00150103866417852
ENSG00000072571.18	0.113237374404805	0.00689868528845248	16.4143412360541	3.76507843602139e-50	15450	2.19316488874307	2.49733808467642e-16	1.6686612309555	2.71766854653064	97.4240852402738	1.51507071447538	HMMR	0.532861555051504	1.70380085943936	0.15192846247456	3.50731881552959	0.000452646483084992
ENSG00000135451.11	0.0981778133519608	0.00570057037781511	17.2224543940443	3.7363675266775e-54	15524	3.05680604773272	1.70567912668415e-20	2.41115189446365	3.7024602010018	97.9826411039226	2.31354463564666	TROAP	0.422881934028372	1.52635407485078	0.150195822680102	2.8155372531835	0.00486957508799808
ENSG00000144554.9	0.183276600022712	0.0125490246826725	14.6048481581025	1.83829346193867e-41	15551	1.37452565459847	2.7267541281938e-13	1.0058476053619	1.74320370383504	98.1479249283681	0.751628726806147	FANCD2	0.401062305767236	1.4934103136767	0.149752213220466	2.67817281055333	0.00740250152496793
ENSG00000114346.12	0.132841933999533	0.00945326430612817	14.0524933713551	6.70532048329024e-39	15587	1.5875903360561	2.47694914816785e-12	1.14336504155478	2.03181563055743	99.0486945965783	1.13411091111026	ECT2	0.572039208059642	1.77187659491088	0.15174437917327	3.76975550050823	0.000163407549685124
ENSG00000141338.12	-0.0825074635451546	0.0051852236716364	-15.9120355784221	1.06849914464881e-47	15962	-3.50846539576127	6.42430688739014e-18	-4.30576159334343	-2.71116919817911	98.9556109116425	3.61306393113169	ABCA8	-0.493735440367478	0.610342233650135	0.150387457496606	-3.28308921891722	0.00102676164349789
ENSG00000154330.11	-0.0899406379244056	0.00703476260869602	-12.7851702931987	3.26610745940952e-33	16004	-2.91164032084208	1.61588146512956e-11	-3.75869872094297	-2.06458192074119	99.3138509548611	4.00878781829002	PGM5	-0.445082407759555	0.640771469315334	0.150576919430927	-2.95584747942545	0.00311811242425435
ENSG00000134201.9	-0.11783463480279	0.00703364254222526	-16.7530030272921	8.05720910178913e-52	16182	-2.95093230441581	5.56888097354487e-22	-3.5510779864988	-2.35078662233283	98.0905022555576	1.95018054872537	GSTM5	-0.403321347329493	0.668097373517805	0.150570014158116	-2.67862993561227	0.00739240441997042
ENSG00000117877.9	0.164566078356534	0.0146176592521848	11.2580321867838	9.08384838867739e-27	16368	0.904123796063296	6.89880642759688e-17	0.691870504379239	1.11637708774735	97.5206131746394	0.249312421357122	CD3EAP	0.504176174402015	1.65562101550783	0.15021311157464	3.3564059030326	0.000789625857164568
ENSG00000165891.14	0.0831858744020853	0.00707859582248439	11.7517480144656	8.48405703801398e-29	16431	2.75397259113759	8.71502572153095e-15	2.05810072232327	3.4498444599519	98.2144805051074	2.69313884897667	E2F7	0.507901822813776	1.66180078198515	0.150648639046793	3.37143319732226	0.000747781716273283
ENSG00000100526.18	0.0977364130406147	0.00686934952743999	14.2278992574481	1.0421479638535e-39	16596	2.19717084831839	1.58687978641578e-24	1.77586960703447	2.61847208960232	96.584513986574	0.9422372359103	CDKN3	0.545649887408563	1.72572954792507	0.153784102340144	3.54815536265042	0.000387939318416846
ENSG00000151725.10	0.124363386034319	0.0084835026886793	14.6594385123817	1.02024439503401e-41	16707	2.05278653757051	9.68745371325201e-15	1.53319006326854	2.57238301187249	98.4266274351194	1.5000935661567	CENPU	0.477067979725056	1.6113429789838	0.151855428540291	3.14159318709161	0.00168031327513972
ENSG00000164611.11	0.108051397815871	0.00837744102788554	12.8979001411297	1.04649443598784e-33	16789	2.19146064902301	1.18099854468245e-16	1.67303226961939	2.70988902842663	98.004865732203	1.43353212807902	PTTG1	0.484838494731247	1.62391271720424	0.152535973796302	3.17851902514947	0.00148029503040544
ENSG00000198826.9	0.112904179237393	0.0094498913923855	11.9476695074367	1.28373514895973e-29	16824	1.77125114813002	3.5393883295897e-14	1.31306991155582	2.22943238470423	98.3439247971094	1.16437081263663	ARHGAP11A	0.488946538214496	1.63059754263518	0.150828584831138	3.24173656314485	0.00118803786964305
ENSG00000051180.15	0.122475355414508	0.00892482364450079	13.7230000606201	2.14658673804955e-37	17013	1.89496593246051	3.1825547291116e-15	1.42384903482944	2.36608283009159	98.4025178713356	1.22284965939822	RAD51	0.41474798927752	1.51398915111194	0.150576092059639	2.75440797808227	0.00587984222012261
ENSG00000101938.13	-0.0561557387831852	0.00494677099021971	-11.3519988886106	3.76834963776403e-27	17044	-4.39638340592315	3.25949596675324e-20	-5.33196420200376	-3.46080260984254	98.3798062412013	4.89742720197693	CHRDL1	-0.484727727727545	0.615864856862755	0.151700257159911	-3.19529931459893	0.00139685891357808
ENSG00000157456.6	0.119723629284714	0.00697833410406653	17.1564771046067	7.97501618373439e-54	17102	2.44575978358021	3.24491820545331e-16	1.85858624205359	3.03293332510684	98.3472341798498	1.90082348166245	CCNB2	0.515985112814905	1.67528803688885	0.151160569048345	3.41349014536907	0.000641364780270888
ENSG00000184445.10	0.146635170497748	0.00961633783003387	15.2485460774657	1.66822657995346e-44	17129	1.3707305048787	3.45483947547017e-16	1.04134254103353	1.70011846872387	98.4804495737377	0.616646022603462	KNTC1	0.397384235691394	1.48792753509394	0.149508503253152	2.65793735503144	0.00786205055522175
ENSG00000106636.6	0.170502182750895	0.0191533744968568	8.90193959183933	6.73218497111681e-18	17539	0.507377010677185	5.56595020552721e-11	0.355668721178946	0.659085300175425	97.7492894706849	0.126225016143965	YKT6	0.456449106791296	1.57845908229879	0.150632556251525	3.03021550022109	0.00244379301604881
ENSG00000175305.15	0.115439980391529	0.00967650702270329	11.9299226591455	1.52439976475446e-29	17586	1.2486869938232	3.00304269391548e-12	0.897937743727283	1.59943624391912	97.3711397912917	0.639999857118911	CCNE2	0.434067503847977	1.54352305834571	0.150565832750573	2.88290839905926	0.00394022001893181
ENSG00000166091.18	-0.0287748559081065	0.00307009318784313	-9.3726327337712	1.48894994548962e-19	17665	-4.166785531495	3.11042757325261e-16	-5.16651415928782	-3.16705690370218	98.2277586886679	5.53896232262287	CMTM5	-0.402663625817104	0.668536940073081	0.149906944664156	-2.68609053916222	0.00722934961224846
ENSG00000267123.4	0.0321590730673	0.00426438209716075	7.54132071999639	1.76608815963593e-13	17734	3.63724405142918	3.01626253835799e-11	2.56455236098283	4.70993574187552	95.0918991118704	5.73033926470964	CTD-2357A8.3	0.495063809866502	1.64060292237055	0.151128962742487	3.27577057952852	0.00105374121312819
ENSG00000156787.15	0.111582226930328	0.0140356300581059	7.9499264705888	9.53570223989163e-15	18191	0.78765205922291	1.18240935211745e-12	0.570446395665789	1.00485772278003	97.8202902175847	0.262038358566501	TBC1D31	0.535747914833273	1.70872574579401	0.151133648497656	3.54486191631628	0.000392818814380529
ENSG00000139304.11	-0.0413777848431755	0.00301652965126941	-13.7170157852627	2.28519254559746e-37	18200	-3.29122828780366	1.13061788571674e-12	-4.19804016518809	-2.38441641041924	96.5054171936719	4.25431093414168	PTPRQ	-0.458753353853821	0.63207112358201	0.151002786613254	-3.03804561586518	0.00238117906917317
ENSG00000225194.2	-0.0805983277806428	0.00683729911976114	-11.788035943564	5.9885185334464e-29	18448	-1.96365828386062	3.50283798306936e-13	-2.49279804975414	-1.4345185179671	97.9417142425196	1.56406235869886	LINC00092	-0.403398467632555	0.668045851632601	0.149938751238849	-2.69042168418457	0.00713617826153444
ENSG00000170312.14	0.104375446525425	0.00813303433315544	12.8335184938202	2.00598755295663e-33	18487	2.11587499921516	1.05491067993198e-12	1.53368296366461	2.69806703476571	98.6394271050317	1.91752092457732	CDK1	0.601343361340527	1.82456820919699	0.153107736479905	3.92758312000421	8.5803771070745e-05
ENSG00000103550.12	0.292363327176016	0.0171348249023491	17.0625220182982	2.34384679962893e-53	18607	0.719293463212573	1.1196645572462e-12	0.521148365140413	0.917438561284733	97.9860739043466	0.218251695967448	C16orf88	0.444418913687772	1.55958367974706	0.149868677929193	2.9653888979907	0.00302300514373049
ENSG00000129195.14	0.0968040672418785	0.00640876924021759	15.1049388132739	8.0527430281417e-44	18678	2.41336680644134	1.56008527279872e-12	1.74423611336977	3.08249749951291	98.1717513267107	2.47079181703772	FAM64A	0.413387386658815	1.51193061425113	0.150398138928106	2.74862035930128	0.0059846658193283
ENSG00000119203.12	0.273335380620013	0.0219935442683208	12.4279823790712	1.15913491202747e-31	19022	0.526995469197949	5.94838079644174e-11	0.369182245412948	0.68480869298295	98.4625357748919	0.139100662822526	CPSF3	0.449740983130248	1.56790601878137	0.152118804281633	2.95651142706588	0.00311140702137589
ENSG00000125319.13	0.12171910888995	0.00787357139200343	15.4591992413469	1.63838041937422e-45	19069	1.55599224991131	1.18791906626021e-14	1.16081816620254	1.95116633362008	98.4700021029653	0.86991399457256	C17orf53	0.434303412798412	1.54388723220462	0.150544809560463	2.88487802446609	0.0039156534027262
ENSG00000198624.11	-0.134090872006271	0.00993536452977411	-13.4963213080336	2.27434199532215e-36	19341	-1.82363312957278	4.25534015038234e-14	-2.29686000998398	-1.35040624916159	98.6232917997852	1.23162273337925	CCDC69	-0.42513858699883	0.653679187415378	0.150236634835932	-2.82979306254501	0.00465781200313276
ENSG00000163815.5	-0.097155218483085	0.00465765495873521	-20.8592562875176	8.42675008199426e-73	20222	-2.88093589993374	8.20316590796549e-15	-3.60816910782049	-2.153702692047	98.9276394891287	3.00673239363598	CLEC3B	-0.418565275359348	0.657990177645049	0.149674911205554	-2.79649589893203	0.00516600666000709
ENSG00000165480.14	0.115469055050373	0.00652423545665481	17.6984806599206	1.53063210841438e-56	20375	2.58654030002238	3.34121821959643e-21	2.05016567953204	3.12291492051272	97.9102525312786	1.59070937102316	SKA3	0.421583493040321	1.52437348027857	0.151016179352679	2.79164454330266	0.00524409295633417
ENSG00000169762.15	-0.146232661918143	0.0152265853916313	-9.60377249114004	2.17558415385162e-20	20549	-0.671221409675491	3.05916728905378e-13	-0.851639935757268	-0.490802883593715	98.0453901909803	0.182384352909099	TAPT1	-0.44901525021498	0.63825636507277	0.150291224809885	-2.98763451281319	0.00281145545316733
ENSG00000138180.14	0.110732258996329	0.00650952878693911	17.0107948855692	4.2396666508363e-53	20597	2.66961053488706	2.06807293898538e-18	2.0718689253282	3.26735214444592	97.6940419565609	1.93914545580526	CEP55	0.404633761839778	1.49875349880627	0.150229590156106	2.69343583657065	0.00707197559633862
ENSG00000181778.4	-0.0188676116195	0.00283056093967599	-6.66567935529407	6.05785068746331e-11	20879	-4.33166120855466	5.17604296106041e-15	-5.4169710945744	-3.24635132253493	97.9265468900728	6.47295134867625	TMEM252	-0.428598157183411	0.651421645701955	0.151372595806292	-2.8314118212776	0.00463430098328377
ENSG00000169679.13	0.10763602431912	0.007639463065177	14.0894750587588	4.53279861180661e-39	20946	2.65715167772868	2.22421207266902e-22	2.12196230164265	3.19234105381471	97.7219939965908	1.57491428867587	BUB1	0.391313547402469	1.47892215292237	0.149710032760862	2.61380977738166	0.00895388726154877
ENSG00000213551.4	0.209409513343433	0.0193878945740734	10.8010445664104	6.13217437650853e-25	21034	0.593421987671213	4.32272380288234e-13	0.432886814707511	0.753957160634914	97.5020815960404	0.137325560648748	DNAJC9	0.603211394113236	1.82797974784876	0.153648822611915	3.92590964160412	8.64025884363931e-05
ENSG00000152253.7	0.11468434537967	0.00821655778610803	13.9577117772566	1.82496193549201e-38	21266	2.18960753415797	3.1251544812512e-18	1.69671215924604	2.6825029090699	97.0016397706478	1.30862535976326	SPC25	0.54394800746157	1.72279506119387	0.152250391042459	3.57271993679067	0.00035329254224484
ENSG00000112984.10	0.125039761803899	0.0066937331055345	18.6801236070369	1.59316926880531e-61	21892	2.81355961158457	8.71127480607887e-18	2.17158090967541	3.45553831349373	97.8975442426334	2.28272283186704	KIF20A	0.57478885533042	1.77675533488742	0.152313955606104	3.77371103680656	0.000160837043558735
ENSG00000205038.10	-0.0661928466295193	0.00492042244502082	-13.4526755312448	3.57457543565009e-36	21927	-3.40388982298948	3.05467878189392e-30	-3.98771127282645	-2.8200683731525	96.105302385495	1.83266820371255	PKHD1L1	-0.542560018042931	0.581258314281342	0.152633105444382	-3.55466801558744	0.000378456620687731
ENSG00000198554.10	0.130658243495084	0.0108390434044568	12.05440725898	4.55264960871972e-30	22231	1.22899710195167	4.76081557280611e-14	0.909457529505319	1.54853667439802	98.6128630904354	0.57444598834102	WDHD1	0.423290789560656	1.52697826075074	0.150126225153205	2.8195659294616	0.00480886511473323
ENSG00000172167.6	0.135575706799	0.0110975486431714	12.2167256173662	9.31316149774163e-31	22391	1.21096654582359	7.78831767051655e-15	0.905541515801623	1.51639157584555	98.3112676632374	0.524504432462722	MTBP	0.436291676819608	1.54695994130742	0.14965050435471	2.91540398544521	0.00355228390814919
ENSG00000198300.11	-0.0750833130174575	0.00777647710532427	-9.65518344624851	1.41194823140967e-20	22803	-2.57998321334523	3.92328822970259e-20	-3.13021138608161	-2.02975504060885	98.0940085929228	1.66332916900225	PEG3	-0.400608885836013	0.669912021886681	0.15085054324072	-2.6556675052654	0.00791516130211618
ENSG00000186185.12	0.0992510977177997	0.00566675434716222	17.5146285929092	1.28649382330893e-55	23158	3.08195342435422	1.9892355883891e-22	2.46192591533921	3.70198093336922	97.0396443595409	2.085225729202	KIF18B	0.529431354394819	1.69796649285722	0.151394271915319	3.49703689377991	0.00047045676397022
ENSG00000118193.10	0.106339593697638	0.00581203591102983	18.2964447098187	1.44041427062735e-59	23219	2.68344352439345	1.80211716096335e-17	2.06511266948328	3.30177437930362	97.5704049800057	2.12717222783382	KIF14	0.597128876863063	1.81689477594181	0.15201214857727	3.9281654950067	8.55963023848639e-05
ENSG00000113594.8	-0.100818749233811	0.00857560321124336	-11.7564615281674	8.1090306538848e-29	23238	-2.06665859326466	6.97529738109168e-13	-2.63081212734491	-1.5025050591844	98.8997531798727	1.78078228167821	LIFR	-0.417531021206233	0.658671058760354	0.149873755342738	-2.7858848285439	0.00533818344926132
ENSG00000146151.11	-0.055685046009289	0.00564509530306257	-9.86432345598821	2.39199489182782e-21	23705	-3.44985293360788	9.14163082148637e-13	-4.39647631765417	-2.5032295495616	98.6798394158637	5.0639732044078	HMGCLL1	-0.564284386789136	0.568767018351069	0.153051151843821	-3.6869006210744	0.000227001954399183
ENSG00000108924.12	-0.0490607072860544	0.00549228564916926	-8.93265762560532	5.27277727282633e-18	23934	-2.42511929603008	4.93696308486637e-14	-3.05604770286453	-1.79419088919563	98.9979829522988	2.26303886276882	HLF	-0.46362677929062	0.628998265843777	0.151737194294746	-3.0554590220644	0.00224716308147537
ENSG00000121621.6	0.10028583242691	0.0115617782644511	8.673910719708	4.0493735363733e-17	24372	1.93050239376378	1.41168426662347e-11	1.3705079851804	2.49049680234716	99.0171378880858	1.7984608044005	KIF18A	0.557440894291415	1.74619807201614	0.151807089416629	3.67203466210685	0.000240627035359204
ENSG00000049541.9	0.136927280653104	0.0170725973724917	8.02029577958234	5.69872988047653e-15	25058	0.775340245165132	1.1716812484872e-16	0.591940803192166	0.958739687138097	97.8172078510329	0.181728017518453	RFC2	0.477456750632594	1.61196954404334	0.152232813004793	3.13635898337871	0.00171059678469036
ENSG00000113643.7	0.253340664302928	0.0245567874934415	10.3165230537826	4.70576171272494e-23	25174	0.308768875944517	7.10510569860762e-15	0.231008723712311	0.386529028176724	94.45580101704	0.0308503807683746	RARS	0.41334270240519	1.5118630562695	0.150775705019974	2.74144101896544	0.00611703419001247
ENSG00000121211.6	0.135262668750123	0.00716035088874332	18.8905084194642	1.33425844801647e-62	25185	2.00144297879348	1.25627645790607e-20	1.58017790778402	2.42270804980295	96.0887154895995	0.875680889259268	MND1	0.462865543203672	1.58861972733628	0.150336143739235	3.07887066736615	0.00207786865117666
ENSG00000146122.15	-0.0684688927131152	0.00828156631601234	-8.26762596596384	9.07672353645228e-16	25302	-1.64111629186338	1.03733473649697e-14	-2.05697894174583	-1.22525364198094	97.6967688790601	0.92410947407256	DAAM2	-0.537028415678233	0.584482513419576	0.150924616242681	-3.5582559627961	0.000373325421124048
ENSG00000256663.1	0.0607003414158055	0.00419355867541701	14.4746612874731	7.45510221201358e-41	25483	3.39619418446389	2.10746458170228e-12	2.44895554428191	4.34343282464587	94.3215448531312	4.29603880048992	NA	0.430454870835767	1.53795693622196	0.150144210976628	2.86694284139116	0.00414457859599847
ENSG00000100162.13	0.102320643849131	0.00911803740600503	11.2217837340461	1.27391331533828e-26	25990	2.23410472677778	4.02434365810596e-19	1.7441069716152	2.72410248194035	96.9338735825144	1.25542576017322	CENPM	0.509072692695324	1.66374767402612	0.152719566987334	3.3333822426143	0.000857969815177254
ENSG00000186871.6	0.126234149304364	0.00667082140821938	18.9233291643554	9.05641612845546e-63	26196	2.26917682247371	1.1049609054049e-20	1.79225647852128	2.74609716642614	97.9047873443855	1.23239773552154	ERCC6L	0.424888824676174	1.52942037640563	0.150417507969406	2.8247298496834	0.00473204946951873
ENSG00000198901.12	0.130533106776653	0.00835143667170809	15.6300181523086	2.47142491430203e-46	26787	1.90539938028059	4.08447691199316e-19	1.48741862743837	2.3233801331228	98.4585728672985	0.958886355788211	PRC1	0.549140887038322	1.73176459718617	0.151227704965087	3.6312188111636	0.000282085889981804
ENSG00000129810.13	0.114132681993567	0.00645700902247924	17.6757817119706	1.99147789274449e-56	27089	2.24971196520264	1.84134770609111e-12	1.62391652495254	2.87550740545274	98.1539283071507	2.17672404151458	SGO1	0.440097390396042	1.55285844464615	0.150900387052563	2.91647621979089	0.00354009708145095
ENSG00000089685.13	0.0968407161347538	0.00571931705451256	16.9322167684944	1.04194916309303e-52	27200	2.8758468966213	2.63397348891152e-19	2.24838012314884	3.50331367009376	97.479743351399	2.11241750247446	BIRC5	0.454127061988756	1.57479808173935	0.151731586230416	2.99296325353858	0.00276283012426574
ENSG00000186193.8	0.116915131429427	0.00587017069304858	19.9168197217634	6.79953495527282e-68	27949	2.14072512087096	4.98436614758693e-12	1.53317640296301	2.74827383877891	98.3137714903673	2.06901841473375	SAPCD2	0.443143320845857	1.5575955542577	0.150593482768756	2.94264607404244	0.00325420220796815
ENSG00000111665.10	0.115416976806238	0.00678142914402752	17.01956539764	3.83448130580035e-53	28267	2.05599934559195	5.66706732728546e-16	1.55827812064786	2.55372057053605	98.1890669276259	1.33552885731771	CDCA3	0.523260445098271	1.68752075862834	0.151796388463533	3.44712051712599	0.000566595770777635
ENSG00000089250.17	-0.0450709374722945	0.00370389907570834	-12.1685112231831	1.49406370827423e-30	28338	-3.16360147013916	9.34061729163942e-18	-3.88612477486548	-2.44107816541284	96.445651847563	2.81696569201789	NOS1	-0.386479996976996	0.679444316178994	0.149940922170405	-2.57754848631495	0.00995039206344709
ENSG00000184601.9	-0.018132628030175	0.00262368942254676	-6.91111831848375	1.25086562555394e-11	28556	-5.97571700226966	2.80319194478523e-30	-6.99997923389062	-4.9514547706487	96.7268549982841	5.77495743185301	C14orf180	-0.408931858578559	0.664359501180615	0.149965904824863	-2.72683220266719	0.00639455480175019
ENSG00000185298.11	0.166164684878691	0.0159625430118916	10.4096624676221	2.0642544291716e-23	28809	0.704215098515875	8.37938649835274e-13	0.511304622791528	0.897125574240222	97.4888142874928	0.206647123340862	CCDC137	0.540779017573648	1.71734418251739	0.150794942052455	3.58618803928806	0.000335547043585951
ENSG00000178999.11	0.101726938955923	0.00598694500884366	16.9914603868343	5.29024885789528e-53	29276	2.72033229287741	1.05663563261114e-14	2.03078468803692	3.40987989771789	98.0603281391463	2.58903200487764	AURKB	0.402587785322824	1.49569021911075	0.150728999275451	2.6709378238962	0.00756396561903403
ENSG00000185480.10	0.120216483663726	0.00934006709846935	12.8710513957043	1.37302694617136e-33	29395	1.42345285651476	1.54360168379824e-12	1.02886823549856	1.81803747753096	98.3344134260259	0.882043251413399	C12orf48	0.4195703909324	1.52130784756331	0.150149626580549	2.79434854742923	0.00520043939657512
ENSG00000108424.8	0.2238647239936	0.0224436132373618	9.97454026791611	9.28488204792223e-22	29396	0.359149256562986	1.15721244853587e-12	0.260150427182043	0.458148085943929	96.0796736315632	0.0521562982377108	KPNB1	0.459020300085273	1.58252282780481	0.151017787484826	3.03951148887939	0.00236962164405832
ENSG00000162062.13	0.131658839999492	0.00614417948491139	21.4282216726926	8.84714729917972e-76	29427	2.13850615341147	7.66966517439638e-21	1.69090390058438	2.58610840623856	97.6949638955367	1.09856297781078	C16orf59	0.456456212043474	1.57847029768847	0.150536120973519	3.03220389293657	0.00242775156930038
ENSG00000134057.13	0.12046841065313	0.00727416480815579	16.56113297269	7.13827440265727e-51	29904	1.89692789227541	1.14183113484295e-14	1.41548131463539	2.37837446991543	98.8632687128603	1.30395957572954	CCNB1	0.586254302171956	1.79724385932864	0.153345532439252	3.82309345989066	0.000131787798066064
ENSG00000156970.11	0.119668417316476	0.00632733752037375	18.9129182584537	1.02410470211116e-62	30305	2.52470923483561	4.59650474865762e-15	1.89334119313984	3.15607727653139	98.3212644057028	2.20599596351916	BUB1B	0.453955556165733	1.57452801785768	0.15031931378457	3.0199416477933	0.00252823389678627
ENSG00000146410.10	0.0743555038071859	0.00976366694887876	7.61553053750208	1.04880700779798e-13	30610	2.02036162052659	1.17401342118092e-17	1.5575183847973	2.48320485625588	97.6583134430781	1.17259987121927	MTFR2	0.425538454442854	1.53041425619991	0.150221992326801	2.8327307330415	0.00461522447679797
